Data/Hora,Data,Hora,Data Hora,Mês,Dia da Semana,Dia Útil,Carga
2020-11-25 13:00:00,25-11-2020,13:00:00,25-11-2020 13:00:00,11,Quarta-Feira,Útil,43928.95
2020-11-25 14:00:00,25-11-2020,14:00:00,25-11-2020 14:00:00,11,Quarta-Feira,Útil,44264.173
2020-11-25 15:00:00,25-11-2020,15:00:00,25-11-2020 15:00:00,11,Quarta-Feira,Útil,44539.104
2020-11-25 16:00:00,25-11-2020,16:00:00,25-11-2020 16:00:00,11,Quarta-Feira,Útil,44316.731
2020-11-25 17:00:00,25-11-2020,17:00:00,25-11-2020 17:00:00,11,Quarta-Feira,Útil,42866.074
2020-11-25 18:00:00,25-11-2020,18:00:00,25-11-2020 18:00:00,11,Quarta-Feira,Útil,41752.5
2020-11-25 19:00:00,25-11-2020,19:00:00,25-11-2020 19:00:00,11,Quarta-Feira,Útil,42974.864
2020-11-25 20:00:00,25-11-2020,20:00:00,25-11-2020 20:00:00,11,Quarta-Feira,Útil,42511.171
2020-11-25 21:00:00,25-11-2020,21:00:00,25-11-2020 21:00:00,11,Quarta-Feira,Útil,42952.537
2020-11-25 22:00:00,25-11-2020,22:00:00,25-11-2020 22:00:00,11,Quarta-Feira,Útil,42558.062
2020-11-25 23:00:00,25-11-2020,23:00:00,25-11-2020 23:00:00,11,Quarta-Feira,Útil,41662.777
2020-11-26 00:00:00,26-11-2020,00:00:00,26-11-2020 00:00:00,11,Quinta-Feira,Útil,39861.025
2020-11-26 01:00:00,26-11-2020,01:00:00,26-11-2020 01:00:00,11,Quinta-Feira,Útil,37524.6
2020-11-26 02:00:00,26-11-2020,02:00:00,26-11-2020 02:00:00,11,Quinta-Feira,Útil,35625.508
2020-11-26 03:00:00,26-11-2020,03:00:00,26-11-2020 03:00:00,11,Quinta-Feira,Útil,35052.537
2020-11-26 04:00:00,26-11-2020,04:00:00,26-11-2020 04:00:00,11,Quinta-Feira,Útil,34725.335
2020-11-26 05:00:00,26-11-2020,05:00:00,26-11-2020 05:00:00,11,Quinta-Feira,Útil,34063.517
2020-11-26 06:00:00,26-11-2020,06:00:00,26-11-2020 06:00:00,11,Quinta-Feira,Útil,35649.895
2020-11-26 07:00:00,26-11-2020,07:00:00,26-11-2020 07:00:00,11,Quinta-Feira,Útil,38490.158
2020-11-26 08:00:00,26-11-2020,08:00:00,26-11-2020 08:00:00,11,Quinta-Feira,Útil,39945.618
2020-11-26 09:00:00,26-11-2020,09:00:00,26-11-2020 09:00:00,11,Quinta-Feira,Útil,41363.307
2020-11-26 10:00:00,26-11-2020,10:00:00,26-11-2020 10:00:00,11,Quinta-Feira,Útil,41567.837
2020-11-26 11:00:00,26-11-2020,11:00:00,26-11-2020 11:00:00,11,Quinta-Feira,Útil,41344.007
2020-11-26 12:00:00,26-11-2020,12:00:00,26-11-2020 12:00:00,11,Quinta-Feira,Útil,41506.091
2020-11-26 13:00:00,26-11-2020,13:00:00,26-11-2020 13:00:00,11,Quinta-Feira,Útil,41965.982
2020-11-26 14:00:00,26-11-2020,14:00:00,26-11-2020 14:00:00,11,Quinta-Feira,Útil,42712.256
2020-11-26 15:00:00,26-11-2020,15:00:00,26-11-2020 15:00:00,11,Quinta-Feira,Útil,42972.244
2020-11-26 16:00:00,26-11-2020,16:00:00,26-11-2020 16:00:00,11,Quinta-Feira,Útil,42645.118
2020-11-26 17:00:00,26-11-2020,17:00:00,26-11-2020 17:00:00,11,Quinta-Feira,Útil,40454.312
2020-11-26 18:00:00,26-11-2020,18:00:00,26-11-2020 18:00:00,11,Quinta-Feira,Útil,39786.754
2020-11-26 19:00:00,26-11-2020,19:00:00,26-11-2020 19:00:00,11,Quinta-Feira,Útil,40550.708
2020-11-26 20:00:00,26-11-2020,20:00:00,26-11-2020 20:00:00,11,Quinta-Feira,Útil,40944.534
2020-11-26 21:00:00,26-11-2020,21:00:00,26-11-2020 21:00:00,11,Quinta-Feira,Útil,41508.384
2020-11-26 22:00:00,26-11-2020,22:00:00,26-11-2020 22:00:00,11,Quinta-Feira,Útil,41089.009
2020-11-26 23:00:00,26-11-2020,23:00:00,26-11-2020 23:00:00,11,Quinta-Feira,Útil,40049.898
2020-11-27 00:00:00,27-11-2020,00:00:00,27-11-2020 00:00:00,11,Sexta-Feira,Útil,38298.995
2020-11-27 01:00:00,27-11-2020,01:00:00,27-11-2020 01:00:00,11,Sexta-Feira,Útil,36899.751
2020-11-27 02:00:00,27-11-2020,02:00:00,27-11-2020 02:00:00,11,Sexta-Feira,Útil,34960.527
2020-11-27 03:00:00,27-11-2020,03:00:00,27-11-2020 03:00:00,11,Sexta-Feira,Útil,34030.026
2020-11-27 04:00:00,27-11-2020,04:00:00,27-11-2020 04:00:00,11,Sexta-Feira,Útil,33951.401
2020-11-27 05:00:00,27-11-2020,05:00:00,27-11-2020 05:00:00,11,Sexta-Feira,Útil,33426.647
2020-11-27 06:00:00,27-11-2020,06:00:00,27-11-2020 06:00:00,11,Sexta-Feira,Útil,35279.703
2020-11-27 07:00:00,27-11-2020,07:00:00,27-11-2020 07:00:00,11,Sexta-Feira,Útil,37710.388
2020-11-27 08:00:00,27-11-2020,08:00:00,27-11-2020 08:00:00,11,Sexta-Feira,Útil,40881.789
2020-11-27 09:00:00,27-11-2020,09:00:00,27-11-2020 09:00:00,11,Sexta-Feira,Útil,41577.501
2020-11-27 10:00:00,27-11-2020,10:00:00,27-11-2020 10:00:00,11,Sexta-Feira,Útil,41298.927
2020-11-27 11:00:00,27-11-2020,11:00:00,27-11-2020 11:00:00,11,Sexta-Feira,Útil,41264.708
2020-11-27 12:00:00,27-11-2020,12:00:00,27-11-2020 12:00:00,11,Sexta-Feira,Útil,42243.386
2020-11-27 13:00:00,27-11-2020,13:00:00,27-11-2020 13:00:00,11,Sexta-Feira,Útil,43249.591
2020-11-27 14:00:00,27-11-2020,14:00:00,27-11-2020 14:00:00,11,Sexta-Feira,Útil,43090.861
2020-11-27 15:00:00,27-11-2020,15:00:00,27-11-2020 15:00:00,11,Sexta-Feira,Útil,42970.897
2020-11-27 16:00:00,27-11-2020,16:00:00,27-11-2020 16:00:00,11,Sexta-Feira,Útil,41858.047
2020-11-27 17:00:00,27-11-2020,17:00:00,27-11-2020 17:00:00,11,Sexta-Feira,Útil,40107.022
2020-11-27 18:00:00,27-11-2020,18:00:00,27-11-2020 18:00:00,11,Sexta-Feira,Útil,39368.924
2020-11-27 19:00:00,27-11-2020,19:00:00,27-11-2020 19:00:00,11,Sexta-Feira,Útil,39979.685
2020-11-27 20:00:00,27-11-2020,20:00:00,27-11-2020 20:00:00,11,Sexta-Feira,Útil,39924.388
2020-11-27 21:00:00,27-11-2020,21:00:00,27-11-2020 21:00:00,11,Sexta-Feira,Útil,40990.228
2020-11-27 22:00:00,27-11-2020,22:00:00,27-11-2020 22:00:00,11,Sexta-Feira,Útil,40842.837
2020-11-27 23:00:00,27-11-2020,23:00:00,27-11-2020 23:00:00,11,Sexta-Feira,Útil,39645.002
2020-11-28 00:00:00,28-11-2020,00:00:00,28-11-2020 00:00:00,11,Sábado,Não Útil,38423.548
2020-11-28 01:00:00,28-11-2020,01:00:00,28-11-2020 01:00:00,11,Sábado,Não Útil,35945.839
2020-11-28 02:00:00,28-11-2020,02:00:00,28-11-2020 02:00:00,11,Sábado,Não Útil,33934.317
2020-11-28 03:00:00,28-11-2020,03:00:00,28-11-2020 03:00:00,11,Sábado,Não Útil,32967.425
2020-11-28 04:00:00,28-11-2020,04:00:00,28-11-2020 04:00:00,11,Sábado,Não Útil,32785.825
2020-11-28 05:00:00,28-11-2020,05:00:00,28-11-2020 05:00:00,11,Sábado,Não Útil,31420.734
2020-11-28 06:00:00,28-11-2020,06:00:00,28-11-2020 06:00:00,11,Sábado,Não Útil,32044.455
2020-11-28 07:00:00,28-11-2020,07:00:00,28-11-2020 07:00:00,11,Sábado,Não Útil,34294.175
2020-11-28 08:00:00,28-11-2020,08:00:00,28-11-2020 08:00:00,11,Sábado,Não Útil,36610.445
2020-11-28 09:00:00,28-11-2020,09:00:00,28-11-2020 09:00:00,11,Sábado,Não Útil,38465.95
2020-11-28 10:00:00,28-11-2020,10:00:00,28-11-2020 10:00:00,11,Sábado,Não Útil,39150.579
2020-11-28 11:00:00,28-11-2020,11:00:00,28-11-2020 11:00:00,11,Sábado,Não Útil,39154.182
2020-11-28 12:00:00,28-11-2020,12:00:00,28-11-2020 12:00:00,11,Sábado,Não Útil,38591.69
2020-11-28 13:00:00,28-11-2020,13:00:00,28-11-2020 13:00:00,11,Sábado,Não Útil,38931.346
2020-11-28 14:00:00,28-11-2020,14:00:00,28-11-2020 14:00:00,11,Sábado,Não Útil,39137.182
2020-11-28 15:00:00,28-11-2020,15:00:00,28-11-2020 15:00:00,11,Sábado,Não Útil,38877.294
2020-11-28 16:00:00,28-11-2020,16:00:00,28-11-2020 16:00:00,11,Sábado,Não Útil,39059.444
2020-11-28 17:00:00,28-11-2020,17:00:00,28-11-2020 17:00:00,11,Sábado,Não Útil,39726.001
2020-11-28 18:00:00,28-11-2020,18:00:00,28-11-2020 18:00:00,11,Sábado,Não Útil,41231.922
2020-11-28 19:00:00,28-11-2020,19:00:00,28-11-2020 19:00:00,11,Sábado,Não Útil,43510.707
2020-11-28 20:00:00,28-11-2020,20:00:00,28-11-2020 20:00:00,11,Sábado,Não Útil,43415.085
2020-11-28 21:00:00,28-11-2020,21:00:00,28-11-2020 21:00:00,11,Sábado,Não Útil,42752.605
2020-11-28 22:00:00,28-11-2020,22:00:00,28-11-2020 22:00:00,11,Sábado,Não Útil,41307.377
2020-11-28 23:00:00,28-11-2020,23:00:00,28-11-2020 23:00:00,11,Sábado,Não Útil,39542.207
2020-11-29 00:00:00,29-11-2020,00:00:00,29-11-2020 00:00:00,11,Domingo,Não Útil,37170.444
2020-11-29 01:00:00,29-11-2020,01:00:00,29-11-2020 01:00:00,11,Domingo,Não Útil,35056.527
2020-11-29 02:00:00,29-11-2020,02:00:00,29-11-2020 02:00:00,11,Domingo,Não Útil,33436.876
2020-11-29 03:00:00,29-11-2020,03:00:00,29-11-2020 03:00:00,11,Domingo,Não Útil,32283.061
2020-11-29 04:00:00,29-11-2020,04:00:00,29-11-2020 04:00:00,11,Domingo,Não Útil,31679.94
2020-11-29 05:00:00,29-11-2020,05:00:00,29-11-2020 05:00:00,11,Domingo,Não Útil,30632.054
2020-11-29 06:00:00,29-11-2020,06:00:00,29-11-2020 06:00:00,11,Domingo,Não Útil,30508.137
2020-11-29 07:00:00,29-11-2020,07:00:00,29-11-2020 07:00:00,11,Domingo,Não Útil,30339.692
2020-11-29 08:00:00,29-11-2020,08:00:00,29-11-2020 08:00:00,11,Domingo,Não Útil,30887.719
2020-11-29 09:00:00,29-11-2020,09:00:00,29-11-2020 09:00:00,11,Domingo,Não Útil,31333.638
2020-11-29 10:00:00,29-11-2020,10:00:00,29-11-2020 10:00:00,11,Domingo,Não Útil,32273.082
2020-11-29 11:00:00,29-11-2020,11:00:00,29-11-2020 11:00:00,11,Domingo,Não Útil,33409.12
2020-11-29 12:00:00,29-11-2020,12:00:00,29-11-2020 12:00:00,11,Domingo,Não Útil,33502.631
2020-11-29 13:00:00,29-11-2020,13:00:00,29-11-2020 13:00:00,11,Domingo,Não Útil,33046.476
2020-11-29 14:00:00,29-11-2020,14:00:00,29-11-2020 14:00:00,11,Domingo,Não Útil,33943.975
2020-11-29 15:00:00,29-11-2020,15:00:00,29-11-2020 15:00:00,11,Domingo,Não Útil,34377.545
2020-11-29 16:00:00,29-11-2020,16:00:00,29-11-2020 16:00:00,11,Domingo,Não Útil,35316.675
2020-11-29 17:00:00,29-11-2020,17:00:00,29-11-2020 17:00:00,11,Domingo,Não Útil,36691.893
2020-11-29 18:00:00,29-11-2020,18:00:00,29-11-2020 18:00:00,11,Domingo,Não Útil,39174.321
2020-11-29 19:00:00,29-11-2020,19:00:00,29-11-2020 19:00:00,11,Domingo,Não Útil,42244.101
2020-11-29 20:00:00,29-11-2020,20:00:00,29-11-2020 20:00:00,11,Domingo,Não Útil,42554.228
2020-11-29 21:00:00,29-11-2020,21:00:00,29-11-2020 21:00:00,11,Domingo,Não Útil,41829.43
2020-11-29 22:00:00,29-11-2020,22:00:00,29-11-2020 22:00:00,11,Domingo,Não Útil,40851.443
2020-11-29 23:00:00,29-11-2020,23:00:00,29-11-2020 23:00:00,11,Domingo,Não Útil,38623.78
2020-11-30 00:00:00,30-11-2020,00:00:00,30-11-2020 00:00:00,11,Segunda-Feira,Útil,36363.513
2020-11-30 01:00:00,30-11-2020,01:00:00,30-11-2020 01:00:00,11,Segunda-Feira,Útil,33921.112
2020-11-30 02:00:00,30-11-2020,02:00:00,30-11-2020 02:00:00,11,Segunda-Feira,Útil,32265.879
2020-11-30 03:00:00,30-11-2020,03:00:00,30-11-2020 03:00:00,11,Segunda-Feira,Útil,31436.756
2020-11-30 04:00:00,30-11-2020,04:00:00,30-11-2020 04:00:00,11,Segunda-Feira,Útil,31823.177
2020-11-30 05:00:00,30-11-2020,05:00:00,30-11-2020 05:00:00,11,Segunda-Feira,Útil,31425.644
2020-11-30 06:00:00,30-11-2020,06:00:00,30-11-2020 06:00:00,11,Segunda-Feira,Útil,33502.533
2020-11-30 07:00:00,30-11-2020,07:00:00,30-11-2020 07:00:00,11,Segunda-Feira,Útil,36901.461
2020-11-30 08:00:00,30-11-2020,08:00:00,30-11-2020 08:00:00,11,Segunda-Feira,Útil,40440.016
2020-11-30 09:00:00,30-11-2020,09:00:00,30-11-2020 09:00:00,11,Segunda-Feira,Útil,41893.366
2020-11-30 10:00:00,30-11-2020,10:00:00,30-11-2020 10:00:00,11,Segunda-Feira,Útil,42448.856
2020-11-30 11:00:00,30-11-2020,11:00:00,30-11-2020 11:00:00,11,Segunda-Feira,Útil,42665.327
2020-11-30 12:00:00,30-11-2020,12:00:00,30-11-2020 12:00:00,11,Segunda-Feira,Útil,42605.949
2020-11-30 13:00:00,30-11-2020,13:00:00,30-11-2020 13:00:00,11,Segunda-Feira,Útil,44073.238
2020-11-30 14:00:00,30-11-2020,14:00:00,30-11-2020 14:00:00,11,Segunda-Feira,Útil,44373.181
2020-11-30 15:00:00,30-11-2020,15:00:00,30-11-2020 15:00:00,11,Segunda-Feira,Útil,44023.095
2020-11-30 16:00:00,30-11-2020,16:00:00,30-11-2020 16:00:00,11,Segunda-Feira,Útil,43721.795
2020-11-30 17:00:00,30-11-2020,17:00:00,30-11-2020 17:00:00,11,Segunda-Feira,Útil,42490.002
2020-11-30 18:00:00,30-11-2020,18:00:00,30-11-2020 18:00:00,11,Segunda-Feira,Útil,41623.94
2020-11-30 19:00:00,30-11-2020,19:00:00,30-11-2020 19:00:00,11,Segunda-Feira,Útil,42639.217
2020-11-30 20:00:00,30-11-2020,20:00:00,30-11-2020 20:00:00,11,Segunda-Feira,Útil,42507.35
2020-11-30 21:00:00,30-11-2020,21:00:00,30-11-2020 21:00:00,11,Segunda-Feira,Útil,42483.043
2020-11-30 22:00:00,30-11-2020,22:00:00,30-11-2020 22:00:00,11,Segunda-Feira,Útil,40895.64
2020-11-30 23:00:00,30-11-2020,23:00:00,30-11-2020 23:00:00,11,Segunda-Feira,Útil,40785.846
2020-01-12 00:00:00,12-01-2020,00:00:00,12-01-2020 00:00:00,01,Domingo,Não Útil,39321.271
2020-01-12 01:00:00,12-01-2020,01:00:00,12-01-2020 01:00:00,01,Domingo,Não Útil,36483.295
2020-01-12 02:00:00,12-01-2020,02:00:00,12-01-2020 02:00:00,01,Domingo,Não Útil,34668.841
2020-01-12 03:00:00,12-01-2020,03:00:00,12-01-2020 03:00:00,01,Domingo,Não Útil,33638.996
2020-01-12 04:00:00,12-01-2020,04:00:00,12-01-2020 04:00:00,01,Domingo,Não Útil,33516.564
2020-01-12 05:00:00,12-01-2020,05:00:00,12-01-2020 05:00:00,01,Domingo,Não Útil,33376.78
2020-01-12 06:00:00,12-01-2020,06:00:00,12-01-2020 06:00:00,01,Domingo,Não Útil,35211.561
2020-01-12 07:00:00,12-01-2020,07:00:00,12-01-2020 07:00:00,01,Domingo,Não Útil,37654.796
2020-01-12 08:00:00,12-01-2020,08:00:00,12-01-2020 08:00:00,01,Domingo,Não Útil,39393.1
2020-01-12 09:00:00,12-01-2020,09:00:00,12-01-2020 09:00:00,01,Domingo,Não Útil,41251.773
2020-01-12 10:00:00,12-01-2020,10:00:00,12-01-2020 10:00:00,01,Domingo,Não Útil,42669.533
2020-01-12 11:00:00,12-01-2020,11:00:00,12-01-2020 11:00:00,01,Domingo,Não Útil,42536.363
2020-01-12 12:00:00,12-01-2020,12:00:00,12-01-2020 12:00:00,01,Domingo,Não Útil,41985.251
2020-01-12 13:00:00,12-01-2020,13:00:00,12-01-2020 13:00:00,01,Domingo,Não Útil,43619.182
2020-01-12 14:00:00,12-01-2020,14:00:00,12-01-2020 14:00:00,01,Domingo,Não Útil,43989.873
2020-01-12 15:00:00,12-01-2020,15:00:00,12-01-2020 15:00:00,01,Domingo,Não Útil,43604.869
2020-01-12 16:00:00,12-01-2020,16:00:00,12-01-2020 16:00:00,01,Domingo,Não Útil,43481.994
2020-01-12 17:00:00,12-01-2020,17:00:00,12-01-2020 17:00:00,01,Domingo,Não Útil,41244.413
2020-01-12 18:00:00,12-01-2020,18:00:00,12-01-2020 18:00:00,01,Domingo,Não Útil,40392.582
2020-01-12 19:00:00,12-01-2020,19:00:00,12-01-2020 19:00:00,01,Domingo,Não Útil,41465.616
2020-01-12 20:00:00,12-01-2020,20:00:00,12-01-2020 20:00:00,01,Domingo,Não Útil,41259.771
2020-01-12 21:00:00,12-01-2020,21:00:00,12-01-2020 21:00:00,01,Domingo,Não Útil,42511.476
2020-01-12 22:00:00,12-01-2020,22:00:00,12-01-2020 22:00:00,01,Domingo,Não Útil,42259.563
2020-01-12 23:00:00,12-01-2020,23:00:00,12-01-2020 23:00:00,01,Domingo,Não Útil,41154.97
2020-02-12 00:00:00,12-02-2020,00:00:00,12-02-2020 00:00:00,02,Quarta-Feira,Útil,38569.937
2020-02-12 01:00:00,12-02-2020,01:00:00,12-02-2020 01:00:00,02,Quarta-Feira,Útil,35848.724
2020-02-12 02:00:00,12-02-2020,02:00:00,12-02-2020 02:00:00,02,Quarta-Feira,Útil,34530.691
2020-02-12 03:00:00,12-02-2020,03:00:00,12-02-2020 03:00:00,02,Quarta-Feira,Útil,33546.632
2020-02-12 04:00:00,12-02-2020,04:00:00,12-02-2020 04:00:00,02,Quarta-Feira,Útil,33380.999
2020-02-12 05:00:00,12-02-2020,05:00:00,12-02-2020 05:00:00,02,Quarta-Feira,Útil,33127.452
2020-02-12 06:00:00,12-02-2020,06:00:00,12-02-2020 06:00:00,02,Quarta-Feira,Útil,34427.455
2020-02-12 07:00:00,12-02-2020,07:00:00,12-02-2020 07:00:00,02,Quarta-Feira,Útil,36964.647
2020-02-12 08:00:00,12-02-2020,08:00:00,12-02-2020 08:00:00,02,Quarta-Feira,Útil,39229.89
2020-02-12 09:00:00,12-02-2020,09:00:00,12-02-2020 09:00:00,02,Quarta-Feira,Útil,41298.121
2020-02-12 10:00:00,12-02-2020,10:00:00,12-02-2020 10:00:00,02,Quarta-Feira,Útil,42384.996
2020-02-12 11:00:00,12-02-2020,11:00:00,12-02-2020 11:00:00,02,Quarta-Feira,Útil,42570.227
2020-02-12 12:00:00,12-02-2020,12:00:00,12-02-2020 12:00:00,02,Quarta-Feira,Útil,41640.56
2020-02-12 13:00:00,12-02-2020,13:00:00,12-02-2020 13:00:00,02,Quarta-Feira,Útil,43903.619
2020-02-12 14:00:00,12-02-2020,14:00:00,12-02-2020 14:00:00,02,Quarta-Feira,Útil,44808.845
2020-02-12 15:00:00,12-02-2020,15:00:00,12-02-2020 15:00:00,02,Quarta-Feira,Útil,42888.313
2020-02-12 16:00:00,12-02-2020,16:00:00,12-02-2020 16:00:00,02,Quarta-Feira,Útil,43816.498
2020-02-12 17:00:00,12-02-2020,17:00:00,12-02-2020 17:00:00,02,Quarta-Feira,Útil,41721.798
2020-02-12 18:00:00,12-02-2020,18:00:00,12-02-2020 18:00:00,02,Quarta-Feira,Útil,40731.17
2020-02-12 19:00:00,12-02-2020,19:00:00,12-02-2020 19:00:00,02,Quarta-Feira,Útil,41113.19
2020-02-12 20:00:00,12-02-2020,20:00:00,12-02-2020 20:00:00,02,Quarta-Feira,Útil,40851.709
2020-02-12 21:00:00,12-02-2020,21:00:00,12-02-2020 21:00:00,02,Quarta-Feira,Útil,41884.858
2020-02-12 22:00:00,12-02-2020,22:00:00,12-02-2020 22:00:00,02,Quarta-Feira,Útil,42172.112
2020-02-12 23:00:00,12-02-2020,23:00:00,12-02-2020 23:00:00,02,Quarta-Feira,Útil,40825.692
2020-03-12 00:00:00,12-03-2020,00:00:00,12-03-2020 00:00:00,03,Quinta-Feira,Útil,38704.351
2020-03-12 01:00:00,12-03-2020,01:00:00,12-03-2020 01:00:00,03,Quinta-Feira,Útil,36369.082
2020-03-12 02:00:00,12-03-2020,02:00:00,12-03-2020 02:00:00,03,Quinta-Feira,Útil,34795.147
2020-03-12 03:00:00,12-03-2020,03:00:00,12-03-2020 03:00:00,03,Quinta-Feira,Útil,33525.076
2020-03-12 04:00:00,12-03-2020,04:00:00,12-03-2020 04:00:00,03,Quinta-Feira,Útil,33152.132
2020-03-12 05:00:00,12-03-2020,05:00:00,12-03-2020 05:00:00,03,Quinta-Feira,Útil,32500.619
2020-03-12 06:00:00,12-03-2020,06:00:00,12-03-2020 06:00:00,03,Quinta-Feira,Útil,34023.485
2020-03-12 07:00:00,12-03-2020,07:00:00,12-03-2020 07:00:00,03,Quinta-Feira,Útil,37600.947
2020-03-12 08:00:00,12-03-2020,08:00:00,12-03-2020 08:00:00,03,Quinta-Feira,Útil,41099.349
2020-03-12 09:00:00,12-03-2020,09:00:00,12-03-2020 09:00:00,03,Quinta-Feira,Útil,41768.901
2020-03-12 10:00:00,12-03-2020,10:00:00,12-03-2020 10:00:00,03,Quinta-Feira,Útil,42291.026
2020-03-12 11:00:00,12-03-2020,11:00:00,12-03-2020 11:00:00,03,Quinta-Feira,Útil,42454.713
2020-03-12 12:00:00,12-03-2020,12:00:00,12-03-2020 12:00:00,03,Quinta-Feira,Útil,41549.87
2020-03-12 13:00:00,12-03-2020,13:00:00,12-03-2020 13:00:00,03,Quinta-Feira,Útil,42891.713
2020-03-12 14:00:00,12-03-2020,14:00:00,12-03-2020 14:00:00,03,Quinta-Feira,Útil,43262.585
2020-03-12 15:00:00,12-03-2020,15:00:00,12-03-2020 15:00:00,03,Quinta-Feira,Útil,42601.096
2020-03-12 16:00:00,12-03-2020,16:00:00,12-03-2020 16:00:00,03,Quinta-Feira,Útil,42765.374
2020-03-12 17:00:00,12-03-2020,17:00:00,12-03-2020 17:00:00,03,Quinta-Feira,Útil,40490.289
2020-03-12 18:00:00,12-03-2020,18:00:00,12-03-2020 18:00:00,03,Quinta-Feira,Útil,40191.194
2020-03-12 19:00:00,12-03-2020,19:00:00,12-03-2020 19:00:00,03,Quinta-Feira,Útil,41373.912
2020-03-12 20:00:00,12-03-2020,20:00:00,12-03-2020 20:00:00,03,Quinta-Feira,Útil,42435.156
2020-03-12 21:00:00,12-03-2020,21:00:00,12-03-2020 21:00:00,03,Quinta-Feira,Útil,43678.293
2020-03-12 22:00:00,12-03-2020,22:00:00,12-03-2020 22:00:00,03,Quinta-Feira,Útil,43187.1
2020-03-12 23:00:00,12-03-2020,23:00:00,12-03-2020 23:00:00,03,Quinta-Feira,Útil,41775.094
2020-04-12 00:00:00,12-04-2020,00:00:00,12-04-2020 00:00:00,04,Domingo,Não Útil,39099.302
2020-04-12 01:00:00,12-04-2020,01:00:00,12-04-2020 01:00:00,04,Domingo,Não Útil,36617.606
2020-04-12 02:00:00,12-04-2020,02:00:00,12-04-2020 02:00:00,04,Domingo,Não Útil,34960.623
2020-04-12 03:00:00,12-04-2020,03:00:00,12-04-2020 03:00:00,04,Domingo,Não Útil,34198.024
2020-04-12 04:00:00,12-04-2020,04:00:00,12-04-2020 04:00:00,04,Domingo,Não Útil,34058.17
2020-04-12 05:00:00,12-04-2020,05:00:00,12-04-2020 05:00:00,04,Domingo,Não Útil,33582.453
2020-04-12 06:00:00,12-04-2020,06:00:00,12-04-2020 06:00:00,04,Domingo,Não Útil,35371.064
2020-04-12 07:00:00,12-04-2020,07:00:00,12-04-2020 07:00:00,04,Domingo,Não Útil,38138.691
2020-04-12 08:00:00,12-04-2020,08:00:00,12-04-2020 08:00:00,04,Domingo,Não Útil,40504.251
2020-04-12 09:00:00,12-04-2020,09:00:00,12-04-2020 09:00:00,04,Domingo,Não Útil,40795.722
2020-04-12 10:00:00,12-04-2020,10:00:00,12-04-2020 10:00:00,04,Domingo,Não Útil,41985.592
2020-04-12 11:00:00,12-04-2020,11:00:00,12-04-2020 11:00:00,04,Domingo,Não Útil,42111.32
2020-04-12 12:00:00,12-04-2020,12:00:00,12-04-2020 12:00:00,04,Domingo,Não Útil,42154.431
2020-04-12 13:00:00,12-04-2020,13:00:00,12-04-2020 13:00:00,04,Domingo,Não Útil,43405.571
2020-04-12 14:00:00,12-04-2020,14:00:00,12-04-2020 14:00:00,04,Domingo,Não Útil,43405.835
2020-04-12 15:00:00,12-04-2020,15:00:00,12-04-2020 15:00:00,04,Domingo,Não Útil,42977.133
2020-04-12 16:00:00,12-04-2020,16:00:00,12-04-2020 16:00:00,04,Domingo,Não Útil,42791.926
2020-04-12 17:00:00,12-04-2020,17:00:00,12-04-2020 17:00:00,04,Domingo,Não Útil,41158.449
2020-04-12 18:00:00,12-04-2020,18:00:00,12-04-2020 18:00:00,04,Domingo,Não Útil,41322.139
2020-04-12 19:00:00,12-04-2020,19:00:00,12-04-2020 19:00:00,04,Domingo,Não Útil,42066.5
2020-04-12 20:00:00,12-04-2020,20:00:00,12-04-2020 20:00:00,04,Domingo,Não Útil,41886.093
2020-04-12 21:00:00,12-04-2020,21:00:00,12-04-2020 21:00:00,04,Domingo,Não Útil,42214.71
2020-04-12 22:00:00,12-04-2020,22:00:00,12-04-2020 22:00:00,04,Domingo,Não Útil,41611.285
2020-04-12 23:00:00,12-04-2020,23:00:00,12-04-2020 23:00:00,04,Domingo,Não Útil,40340.956
2020-05-12 00:00:00,12-05-2020,00:00:00,12-05-2020 00:00:00,05,Terça-Feira,Útil,38550.544
2020-05-12 01:00:00,12-05-2020,01:00:00,12-05-2020 01:00:00,05,Terça-Feira,Útil,36959.275
2020-05-12 02:00:00,12-05-2020,02:00:00,12-05-2020 02:00:00,05,Terça-Feira,Útil,35369.941
2020-05-12 03:00:00,12-05-2020,03:00:00,12-05-2020 03:00:00,05,Terça-Feira,Útil,34409.9
2020-05-12 04:00:00,12-05-2020,04:00:00,12-05-2020 04:00:00,05,Terça-Feira,Útil,33553.071
2020-05-12 05:00:00,12-05-2020,05:00:00,12-05-2020 05:00:00,05,Terça-Feira,Útil,32410.249
2020-05-12 06:00:00,12-05-2020,06:00:00,12-05-2020 06:00:00,05,Terça-Feira,Útil,32450.322
2020-05-12 07:00:00,12-05-2020,07:00:00,12-05-2020 07:00:00,05,Terça-Feira,Útil,33905.907
2020-05-12 08:00:00,12-05-2020,08:00:00,12-05-2020 08:00:00,05,Terça-Feira,Útil,35856.983
2020-05-12 09:00:00,12-05-2020,09:00:00,12-05-2020 09:00:00,05,Terça-Feira,Útil,37057.444
2020-05-12 10:00:00,12-05-2020,10:00:00,12-05-2020 10:00:00,05,Terça-Feira,Útil,37732.54
2020-05-12 11:00:00,12-05-2020,11:00:00,12-05-2020 11:00:00,05,Terça-Feira,Útil,38270.025
2020-05-12 12:00:00,12-05-2020,12:00:00,12-05-2020 12:00:00,05,Terça-Feira,Útil,38014.768
