Data Escala de Tempo 1 GE Simp 4;cod_aneel (tb_referenciacegusina (Usina));cod_nucleoaneel (tb_referenciacegusina (Usina));Data Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período Exibido GE;Selecione Tipo de GE Simp 4
06/08/2021 19:00:00;*;*;6/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;36191,843
06/08/2021 20:00:00;*;*;6/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;35164,803
06/08/2021 21:00:00;*;*;6/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;34143,348
06/08/2021 22:00:00;*;*;6/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;32009,452
06/08/2021 23:00:00;*;*;6/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;30231,028
07/08/2021 00:00:00;*;*;7/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;28325,719
07/08/2021 01:00:00;*;*;7/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;26319,768
07/08/2021 02:00:00;*;*;7/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25576,574
07/08/2021 03:00:00;*;*;7/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25294,199
07/08/2021 04:00:00;*;*;7/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25427,968
07/08/2021 05:00:00;*;*;7/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25545,059
07/08/2021 06:00:00;*;*;7/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;25437,052
07/08/2021 07:00:00;*;*;7/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;25292,014
07/08/2021 08:00:00;*;*;7/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;25769,517
07/08/2021 09:00:00;*;*;7/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;26012,655
07/08/2021 10:00:00;*;*;7/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;26588,944
07/08/2021 11:00:00;*;*;7/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;26764,992
07/08/2021 12:00:00;*;*;7/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;26958,08
07/08/2021 13:00:00;*;*;7/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;27358,066
07/08/2021 14:00:00;*;*;7/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;28296,662
07/08/2021 15:00:00;*;*;7/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;28853,631
07/08/2021 16:00:00;*;*;7/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;30053,333
07/08/2021 17:00:00;*;*;7/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;32071,046
07/08/2021 18:00:00;*;*;7/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;35083,711
07/08/2021 19:00:00;*;*;7/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;34374,245
07/08/2021 20:00:00;*;*;7/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;33037,246
07/08/2021 21:00:00;*;*;7/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;31292,968
07/08/2021 22:00:00;*;*;7/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;29714,75
07/08/2021 23:00:00;*;*;7/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;27854,229
08/08/2021 00:00:00;*;*;8/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;26471,957
08/08/2021 01:00:00;*;*;8/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;25071,894
08/08/2021 02:00:00;*;*;8/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;24866,579
08/08/2021 03:00:00;*;*;8/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;24851,323
08/08/2021 04:00:00;*;*;8/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25073,834
08/08/2021 05:00:00;*;*;8/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;24943,841
08/08/2021 06:00:00;*;*;8/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;24460,793
08/08/2021 07:00:00;*;*;8/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;24031,704
08/08/2021 08:00:00;*;*;8/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;24618,403
08/08/2021 09:00:00;*;*;8/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;24738,276
08/08/2021 10:00:00;*;*;8/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;24878,739
08/08/2021 11:00:00;*;*;8/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;24857,99
08/08/2021 12:00:00;*;*;8/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;24936,051
08/08/2021 13:00:00;*;*;8/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;25078,334
08/08/2021 14:00:00;*;*;8/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;25004,821
08/08/2021 15:00:00;*;*;8/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;26228,157
08/08/2021 16:00:00;*;*;8/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;27638,839
08/08/2021 17:00:00;*;*;8/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;28362,589
08/08/2021 18:00:00;*;*;8/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;30663,454
08/08/2021 19:00:00;*;*;8/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;30418,121
08/08/2021 20:00:00;*;*;8/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;29751,926
08/08/2021 21:00:00;*;*;8/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;28659,623
08/08/2021 22:00:00;*;*;8/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;28217,05
08/08/2021 23:00:00;*;*;8/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;27015,863
09/08/2021 00:00:00;*;*;9/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;26367,065
09/08/2021 01:00:00;*;*;9/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;25201,766
09/08/2021 02:00:00;*;*;9/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;24978,074
09/08/2021 03:00:00;*;*;9/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25098,134
09/08/2021 04:00:00;*;*;9/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25177,472
09/08/2021 05:00:00;*;*;9/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25089,399
09/08/2021 06:00:00;*;*;9/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;25517,753
09/08/2021 07:00:00;*;*;9/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;27085,936
09/08/2021 08:00:00;*;*;9/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;27207,159
09/08/2021 09:00:00;*;*;9/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;28255,317
09/08/2021 10:00:00;*;*;9/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;29171,422
09/08/2021 11:00:00;*;*;9/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;29149,661
09/08/2021 12:00:00;*;*;9/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;29453,64
09/08/2021 13:00:00;*;*;9/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;30867,367
09/08/2021 14:00:00;*;*;9/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;31132,697
09/08/2021 15:00:00;*;*;9/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;31712,52
09/08/2021 16:00:00;*;*;9/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;32984,127
09/08/2021 17:00:00;*;*;9/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;33211,733
09/08/2021 18:00:00;*;*;9/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;35684,093
09/08/2021 19:00:00;*;*;9/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;36391,489
09/08/2021 20:00:00;*;*;9/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;35328,221
09/08/2021 21:00:00;*;*;9/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;33971,106
09/08/2021 22:00:00;*;*;9/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;31296,496
09/08/2021 23:00:00;*;*;9/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;29297,956
10/08/2021 00:00:00;*;*;10/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;27499,965
10/08/2021 01:00:00;*;*;10/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;26115,543
10/08/2021 02:00:00;*;*;10/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25455,223
10/08/2021 03:00:00;*;*;10/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25497,169
10/08/2021 04:00:00;*;*;10/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25431,176
10/08/2021 05:00:00;*;*;10/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25400,488
10/08/2021 06:00:00;*;*;10/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;25606,263
10/08/2021 07:00:00;*;*;10/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;26388,534
10/08/2021 08:00:00;*;*;10/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;27758,891
10/08/2021 09:00:00;*;*;10/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;29053,062
10/08/2021 10:00:00;*;*;10/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;29600,941
10/08/2021 11:00:00;*;*;10/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;29563,463
10/08/2021 12:00:00;*;*;10/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;29411,935
10/08/2021 13:00:00;*;*;10/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;30500,462
10/08/2021 14:00:00;*;*;10/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;30783,799
10/08/2021 15:00:00;*;*;10/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;32088,395
10/08/2021 16:00:00;*;*;10/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;33504,38
10/08/2021 17:00:00;*;*;10/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;33353,108
10/08/2021 18:00:00;*;*;10/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;36633,498
10/08/2021 19:00:00;*;*;10/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;36626,996
10/08/2021 20:00:00;*;*;10/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;35701,034
10/08/2021 21:00:00;*;*;10/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;34867,644
10/08/2021 22:00:00;*;*;10/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;32121,38
10/08/2021 23:00:00;*;*;10/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;29888,875
11/08/2021 00:00:00;*;*;11/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;28151,695
11/08/2021 01:00:00;*;*;11/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;26201,575
11/08/2021 02:00:00;*;*;11/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25803,566
11/08/2021 03:00:00;*;*;11/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25643,841
11/08/2021 04:00:00;*;*;11/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25574,625
11/08/2021 05:00:00;*;*;11/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25722,655
11/08/2021 06:00:00;*;*;11/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;26815,252
11/08/2021 07:00:00;*;*;11/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;27540,072
11/08/2021 08:00:00;*;*;11/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;29116,216
11/08/2021 09:00:00;*;*;11/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;29895,957
11/08/2021 10:00:00;*;*;11/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;30240,104
11/08/2021 11:00:00;*;*;11/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;29850,94
11/08/2021 12:00:00;*;*;11/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;30076,466
11/08/2021 13:00:00;*;*;11/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;30658,246
11/08/2021 14:00:00;*;*;11/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;31252,07
11/08/2021 15:00:00;*;*;11/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;31775,903
11/08/2021 16:00:00;*;*;11/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;33228,746
11/08/2021 17:00:00;*;*;11/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;34446,98
11/08/2021 18:00:00;*;*;11/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;37607,952
11/08/2021 19:00:00;*;*;11/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;37671,872
11/08/2021 20:00:00;*;*;11/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;37142,712
11/08/2021 21:00:00;*;*;11/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;35528,584
11/08/2021 22:00:00;*;*;11/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;32889,659
11/08/2021 23:00:00;*;*;11/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;30228,149
12/08/2021 00:00:00;*;*;12/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;28413,281
12/08/2021 01:00:00;*;*;12/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;26232,235
12/08/2021 02:00:00;*;*;12/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25489,223
12/08/2021 03:00:00;*;*;12/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25327,839
12/08/2021 04:00:00;*;*;12/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25379,345
12/08/2021 05:00:00;*;*;12/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;26305,457
12/08/2021 06:00:00;*;*;12/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;27996,891
12/08/2021 07:00:00;*;*;12/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;28403,774
12/08/2021 08:00:00;*;*;12/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;29670,003
12/08/2021 09:00:00;*;*;12/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;29950,642
12/08/2021 10:00:00;*;*;12/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;30298,938
12/08/2021 11:00:00;*;*;12/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;30741,187
12/08/2021 12:00:00;*;*;12/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;30749,897
12/08/2021 13:00:00;*;*;12/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;31596,238
12/08/2021 14:00:00;*;*;12/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;31567,831
12/08/2021 15:00:00;*;*;12/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;32140,976
12/08/2021 16:00:00;*;*;12/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;33547,407
12/08/2021 17:00:00;*;*;12/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;34710,234
12/08/2021 18:00:00;*;*;12/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;37847,778
12/08/2021 19:00:00;*;*;12/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;37547,123
12/08/2021 20:00:00;*;*;12/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;36840,376
12/08/2021 21:00:00;*;*;12/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;35546,01
12/08/2021 22:00:00;*;*;12/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;33676,443
12/08/2021 23:00:00;*;*;12/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;31313,003
13/08/2021 00:00:00;*;*;13/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;27815,234
13/08/2021 01:00:00;*;*;13/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;25538,021
13/08/2021 02:00:00;*;*;13/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25003,346
13/08/2021 03:00:00;*;*;13/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25032,676
13/08/2021 04:00:00;*;*;13/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;24942,839
13/08/2021 05:00:00;*;*;13/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25142,711
13/08/2021 06:00:00;*;*;13/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;26353,71
13/08/2021 07:00:00;*;*;13/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;27781,256
13/08/2021 08:00:00;*;*;13/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;29102,457
13/08/2021 09:00:00;*;*;13/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;29547,119
13/08/2021 10:00:00;*;*;13/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;30221,39
13/08/2021 11:00:00;*;*;13/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;29931,842
13/08/2021 12:00:00;*;*;13/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;29743,165
13/08/2021 13:00:00;*;*;13/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;30832,084
13/08/2021 14:00:00;*;*;13/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;31619,392
13/08/2021 15:00:00;*;*;13/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;32093,773
13/08/2021 16:00:00;*;*;13/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;33076,471
13/08/2021 17:00:00;*;*;13/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;34406,307
13/08/2021 18:00:00;*;*;13/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;37135,114
13/08/2021 19:00:00;*;*;13/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;37261,537
13/08/2021 20:00:00;*;*;13/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;36344,445
13/08/2021 21:00:00;*;*;13/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;35257,791
13/08/2021 22:00:00;*;*;13/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;33413,824
13/08/2021 23:00:00;*;*;13/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;31073,586
14/08/2021 00:00:00;*;*;14/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;27750,208
14/08/2021 01:00:00;*;*;14/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;25521,075
14/08/2021 02:00:00;*;*;14/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;24788,713
14/08/2021 03:00:00;*;*;14/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;24645,207
14/08/2021 04:00:00;*;*;14/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;24663,64
14/08/2021 05:00:00;*;*;14/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;24864,246
14/08/2021 06:00:00;*;*;14/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;24768,134
14/08/2021 07:00:00;*;*;14/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;25274,132
14/08/2021 08:00:00;*;*;14/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;25903,408
14/08/2021 09:00:00;*;*;14/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;27166,224
14/08/2021 10:00:00;*;*;14/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;27822,828
14/08/2021 11:00:00;*;*;14/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;27859,611
14/08/2021 12:00:00;*;*;14/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;27974,346
14/08/2021 13:00:00;*;*;14/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;28646,526
14/08/2021 14:00:00;*;*;14/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;29066,161
14/08/2021 15:00:00;*;*;14/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;29410,131
14/08/2021 16:00:00;*;*;14/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;30815,013
14/08/2021 17:00:00;*;*;14/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;33526,253
14/08/2021 18:00:00;*;*;14/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;36701,283
14/08/2021 19:00:00;*;*;14/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;36267,168
14/08/2021 20:00:00;*;*;14/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;34673,413
14/08/2021 21:00:00;*;*;14/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;32704,662
14/08/2021 22:00:00;*;*;14/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;30815,957
14/08/2021 23:00:00;*;*;14/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;28674,705
15/08/2021 00:00:00;*;*;15/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;26437,579
15/08/2021 01:00:00;*;*;15/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;25519,015
15/08/2021 02:00:00;*;*;15/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25463,919
15/08/2021 03:00:00;*;*;15/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;25281,23
15/08/2021 04:00:00;*;*;15/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;24879,395
15/08/2021 05:00:00;*;*;15/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;24461,308
15/08/2021 06:00:00;*;*;15/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;24374,321
15/08/2021 07:00:00;*;*;15/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;24489,663
15/08/2021 08:00:00;*;*;15/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;24942,729
15/08/2021 09:00:00;*;*;15/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;25481,345
15/08/2021 10:00:00;*;*;15/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;25122,123
15/08/2021 11:00:00;*;*;15/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;25334,241
15/08/2021 12:00:00;*;*;15/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;25491,487
15/08/2021 13:00:00;*;*;15/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;25747,89
15/08/2021 14:00:00;*;*;15/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;26104,899
15/08/2021 15:00:00;*;*;15/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;26931,313
15/08/2021 16:00:00;*;*;15/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;28916,224
15/08/2021 17:00:00;*;*;15/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;29916,366
15/08/2021 18:00:00;*;*;15/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;32027,871
15/08/2021 19:00:00;*;*;15/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;31309,09
15/08/2021 20:00:00;*;*;15/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;30562,821
15/08/2021 21:00:00;*;*;15/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;29372,932
15/08/2021 22:00:00;*;*;15/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;28825,37
15/08/2021 23:00:00;*;*;15/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;28136,418
16/08/2021 00:00:00;*;*;16/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;26099,29
16/08/2021 01:00:00;*;*;16/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;24962,3
16/08/2021 02:00:00;*;*;16/8/2021 2:00;*;Sudeste/Centro-Oeste;*;*;5;25088,765
16/08/2021 03:00:00;*;*;16/8/2021 3:00;*;Sudeste/Centro-Oeste;*;*;5;24830,54
16/08/2021 04:00:00;*;*;16/8/2021 4:00;*;Sudeste/Centro-Oeste;*;*;5;25099,203
16/08/2021 05:00:00;*;*;16/8/2021 5:00;*;Sudeste/Centro-Oeste;*;*;5;25252,919
16/08/2021 06:00:00;*;*;16/8/2021 6:00;*;Sudeste/Centro-Oeste;*;*;5;25702,242
16/08/2021 07:00:00;*;*;16/8/2021 7:00;*;Sudeste/Centro-Oeste;*;*;5;26811,715
16/08/2021 08:00:00;*;*;16/8/2021 8:00;*;Sudeste/Centro-Oeste;*;*;5;28105,895
16/08/2021 09:00:00;*;*;16/8/2021 9:00;*;Sudeste/Centro-Oeste;*;*;5;28969,36
16/08/2021 10:00:00;*;*;16/8/2021 10:00;*;Sudeste/Centro-Oeste;*;*;5;29437,863
16/08/2021 11:00:00;*;*;16/8/2021 11:00;*;Sudeste/Centro-Oeste;*;*;5;30364,64
16/08/2021 12:00:00;*;*;16/8/2021 12:00;*;Sudeste/Centro-Oeste;*;*;5;30507,926
16/08/2021 13:00:00;*;*;16/8/2021 13:00;*;Sudeste/Centro-Oeste;*;*;5;31471,737
16/08/2021 14:00:00;*;*;16/8/2021 14:00;*;Sudeste/Centro-Oeste;*;*;5;32899,605
16/08/2021 15:00:00;*;*;16/8/2021 15:00;*;Sudeste/Centro-Oeste;*;*;5;33311,206
16/08/2021 16:00:00;*;*;16/8/2021 16:00;*;Sudeste/Centro-Oeste;*;*;5;33589,676
16/08/2021 17:00:00;*;*;16/8/2021 17:00;*;Sudeste/Centro-Oeste;*;*;5;34646,701
16/08/2021 18:00:00;*;*;16/8/2021 18:00;*;Sudeste/Centro-Oeste;*;*;5;36977,023
16/08/2021 19:00:00;*;*;16/8/2021 19:00;*;Sudeste/Centro-Oeste;*;*;5;37250,009
16/08/2021 20:00:00;*;*;16/8/2021 20:00;*;Sudeste/Centro-Oeste;*;*;5;36654,798
16/08/2021 21:00:00;*;*;16/8/2021 21:00;*;Sudeste/Centro-Oeste;*;*;5;35361,599
16/08/2021 22:00:00;*;*;16/8/2021 22:00;*;Sudeste/Centro-Oeste;*;*;5;33051,628
16/08/2021 23:00:00;*;*;16/8/2021 23:00;*;Sudeste/Centro-Oeste;*;*;5;30356,351
17/08/2021 00:00:00;*;*;17/8/2021 0:00;*;Sudeste/Centro-Oeste;*;*;5;28028,247
17/08/2021 01:00:00;*;*;17/8/2021 1:00;*;Sudeste/Centro-Oeste;*;*;5;26371,14
